Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
28,88735,608,0,0,5,16575,36,1,1,0,509,0.2208653165739396,2,0,0.1477215364135501,0,1,0,25,28,6280,536,89721,2398,7394.583333333333,0.9219171563479782,6,87323,0.197575,0.2275467918883,639.496250206968,0.155315884402813,1,35.2
38,31705,536,0,1,16,35884,72,0,1,2,1230,0.1992911182571155,1,3,0.1527560793627347,0,0,0,27,7,709,461,181240,30687,2642.083333333333,0.9157179077493316,7,150553,0.282884,0.2703957061404922,1012.003125422884,0.8485739632573602,0,47.0
40,15987,531,0,3,17,25840,60,3,2,2,496,0.0925408260405648,5,0,0.3341467282152084,0,0,1,28,3,2404,2027,22221,33270,1332.25,0.981013417427102,7,6916,0.26534,0.2585211695404734,771.4010757314535,0.9513237573514384,0,64.0
36,65895,591,0,0,15,42675,24,0,0,2,687,0.440455203450583,4,1,0.4397006212173029,0,2,0,24,18,678,770,231706,7171,5491.25,0.883301777963375,4,224535,0.2221749999999999,0.2666099999999999,2313.3484638131627,0.5463871548032165,0,53.0
23,52403,488,0,1,0,7207,120,0,3,1,793,0.0461278811591322,10,2,0.1031097811578879,0,1,0,25,27,14221,214,123125,23872,4366.916666666667,0.8212602588008721,6,99253,0.318207,0.3015579300597386,190.81929522880637,0.2252892304399686,0,47.0
36,59665,543,0,2,15,21830,36,2,2,2,475,0.2864917665630005,4,1,0.6686228503220861,0,3,0,24,22,3890,683,77942,19889,4972.083333333333,0.7786693788387233,5,58053,0.2353299999999999,0.2486428436932448,866.3908475567989,0.2697844661138286,0,56.0
36,34932,586,0,4,11,38008,24,0,3,2,423,0.3028409969939286,7,1,0.3239847608693543,0,0,0,27,28,6595,1311,396991,9837,2911.0,0.9159736892393427,4,387154,0.220008,0.2471212621890852,2023.0591262058367,0.8402813899710879,0,49.0
31,163693,588,0,1,11,17629,48,0,1,0,396,0.103938303601184,1,0,0.064696516129253,0,4,0,23,7,4476,492,106910,5876,13641.083333333334,0.8008141774745823,5,101034,0.218629,0.2248715654935894,560.0935415786653,0.070089267708112,1,35.2
49,84810,616,0,3,26,14402,36,1,0,2,366,0.803900991136356,3,2,0.2642081796664228,0,3,0,23,21,2311,2947,41589,13689,7067.5,0.651393215485705,5,27900,0.191402,0.2020007159572967,536.6992235164312,0.1277253942011222,1,40.8
31,121649,592,0,4,6,20567,24,0,0,0,377,0.2501820791564162,4,1,0.0118261347007935,0,0,1,21,5,3445,1089,25164,5736,10137.416666666666,0.4013294898413094,9,19428,0.199567,0.2042541615794395,1051.0532328010272,0.1408695410041375,1,44.8
58,65937,632,0,1,35,25683,108,1,1,2,381,0.470717426510235,2,1,0.5986941512027985,0,0,0,15,8,13816,2839,266468,7939,5494.75,0.7206915821668938,6,258529,0.254683,0.2786951175892964,651.0189530496813,0.18781909150547,0,51.0
36,33803,572,2,3,12,9436,24,0,3,2,257,0.1507136149372214,3,1,0.2165392588175699,0,1,0,17,4,5371,3427,47407,71258,2816.9166666666665,0.9695036944684442,3,6726,0.198436,0.192592304932988,476.8449992821217,0.2605135636300169,0,58.0
23,47203,521,2,2,0,31293,84,0,2,1,774,0.484642395819661,5,0,0.6367730304958572,0,2,1,17,22,7044,506,11294,28471,3933.5833333333335,0.984863577037644,9,6589,0.295793,0.2702855699733825,833.1100412382139,0.4085613307386938,0,69.0
45,43309,534,0,2,23,15000,108,0,1,0,348,0.3909965473016776,3,1,0.2798419804367991,0,4,0,23,11,1418,169,32554,37764,3609.0833333333335,0.7888570164669597,4,9069,0.293,0.297369368841146,400.1622965915224,0.2072998120274831,0,53.0
43,36206,606,0,3,25,14009,36,1,1,2,225,0.5487758830959942,2,0,0.6052843597890161,0,4,0,16,26,4620,901,27681,118967,3017.1666666666665,0.9441342326463013,6,3567,0.196009,0.2105998174584908,528.2215505849338,0.2496453241733195,0,57.0
34,23223,625,0,2,10,20230,36,0,1,2,294,0.1876701745491179,3,1,0.1408024655650932,0,0,0,22,28,292,5786,52493,75356,1935.25,0.7535526487169789,6,1825,0.19273,0.1559527622991599,707.191175455002,0.5173446197933094,0,48.0
29,57487,521,0,3,7,28588,36,0,1,1,159,0.4302664123331182,1,1,0.3283822938593671,0,4,0,15,14,3558,1051,187579,12470,4790.583333333333,0.6911320072672538,3,175109,0.253088,0.2512486948174692,1138.5427604484078,0.2708527688935045,0,51.0
32,50791,631,2,4,8,25444,60,0,0,0,378,0.3617656978525849,5,0,0.4967313593450064,0,4,0,21,16,5909,788,27122,81902,4232.583333333333,0.7333609924458651,4,10960,0.214944,0.202480994180511,677.6276349102579,0.2494050445733121,0,56.0
35,67268,588,2,1,13,40410,96,0,0,1,1332,0.2992134067247528,0,0,0.1145058239707589,0,4,1,26,16,5701,956,32806,93734,5605.666666666667,0.9406769250274978,3,7358,0.28141,0.3140093662932271,1154.0965411890688,0.4434970341658563,0,59.0
53,69353,590,0,3,29,16945,24,1,3,1,719,0.2208866644422285,3,1,0.3422351172356559,0,4,0,33,4,1161,2966,145951,6414,5779.416666666667,0.876486840865143,7,139537,0.196945,0.1998209467201241,862.2811638024352,0.2736056690500659,1,42.400000000000006
48,18227,621,0,3,26,23476,12,0,0,1,894,0.0516398455130757,5,0,0.3594097541758763,0,0,0,25,28,1534,4849,10211,3507,1518.9166666666667,0.7625902852599691,3,6704,0.177976,0.2051186037234093,2180.44282378715,2.024102369311779,0,52.0
52,34636,548,0,3,27,16998,72,0,3,2,166,0.2276713484199815,4,0,0.0533234620514372,0,0,0,18,24,3904,1182,95655,15036,2886.333333333333,0.8632152876231276,2,80619,0.257998,0.2543999049050379,462.4780601393776,0.2177427162972783,0,49.0
55,89001,604,0,2,31,29190,60,0,2,2,247,0.486919342649676,4,2,0.5451171592861321,0,2,0,17,29,972,2501,72820,95556,7416.75,0.9552989801767224,4,3687,0.23219,0.278628,906.4400575206096,0.155518260359404,0,55.0
30,19333,549,0,3,6,9366,84,1,4,0,421,0.0643929697150208,5,1,0.3883896622190635,0,0,0,18,3,938,6520,62335,13396,1611.0833333333333,0.7760161096647994,9,48939,0.259866,0.2346214988893818,227.93849801408803,0.4027963573252499,0,58.0
45,37121,568,0,2,21,32358,48,1,2,0,1031,0.3433863248974193,1,2,0.2170701904345958,0,3,0,19,6,4188,2132,112186,6589,3093.4166666666665,0.9195348719403,0,105597,0.243358,0.2780510431375159,1124.140122308137,0.6966860124376403,0,51.0
35,24199,521,0,1,13,4920,24,0,0,2,337,0.2540985964994201,4,1,0.4161818149381918,0,0,0,22,29,18203,624,157363,57104,2016.5833333333333,0.7470257017135561,4,100259,0.21942,0.2267738768490948,256.8893143156394,0.2945027386167889,0,54.0
54,99714,594,0,0,32,12286,60,0,4,2,1410,0.3278814663495242,6,1,0.1951201879036319,0,0,0,28,20,3626,305,61933,39207,8309.5,0.8884943638590147,6,22726,0.2202859999999999,0.2110126217167578,333.07780318020724,0.2097692765124504,1,39.2
43,93763,522,0,1,18,8495,24,0,1,1,577,0.382217522994189,3,2,0.3076989077596603,0,2,0,25,27,2127,4746,42276,17999,7813.583333333333,0.7617101182996141,9,24277,0.222495,0.2202869708200449,440.8253194310755,0.1302635776710739,1,42.400000000000006
35,15000,582,0,3,12,19297,60,0,1,2,391,0.1766427741427893,3,1,0.3338102370526166,0,1,0,24,7,17742,1302,43778,76103,1250.0,0.7548850847852747,4,10865,0.233297,0.2714427361781641,590.9053394269407,0.7855242715415526,0,56.0
60,48418,640,0,0,36,41633,48,2,3,1,706,0.2078262660576396,5,4,0.0849819989282402,0,4,0,25,22,446,1384,69668,13792,4034.8333333333335,0.7181865035672601,3,55876,0.216633,0.1990999088647148,1264.911566108742,0.4884740962721489,0,46.0
32,33093,536,2,4,12,18992,60,0,1,1,356,0.5415576469986453,3,2,0.080239645899046,0,1,1,20,14,1474,1760,101659,17556,2757.75,0.7190632238244481,4,84103,0.255992,0.221128698188195,525.7578981408514,0.3197381554313666,0,59.0
54,104956,508,0,2,32,21677,60,0,0,2,572,0.6236043364426527,2,0,0.1468530637983904,0,1,1,22,20,3129,1844,19209,25852,8746.333333333334,0.7848421200277258,6,5519,0.272677,0.2583446768028118,646.896956154778,0.1393609081315726,0,57.0
43,32485,564,0,2,21,23306,60,0,0,0,532,0.1720183158107718,2,1,0.2554202577099963,0,1,0,22,14,2533,787,121591,23488,2707.083333333333,0.903559032773285,3,98103,0.2463059999999999,0.2384193195837843,668.3296229758542,0.4434032776884793,0,50.0
55,48937,639,0,3,29,9460,36,3,1,1,806,0.6590483553579213,2,1,0.0540120408790263,0,2,0,24,9,3910,1116,195733,5836,4078.0833333333335,0.7705154989771675,3,189897,0.17496,0.1834353067352617,343.63412865863967,0.2819055018473481,0,47.0
18,33244,456,0,2,0,21089,72,0,3,1,276,0.3459311776835544,3,1,0.0996855463833669,0,3,0,25,19,1545,1426,163130,8985,2770.333333333333,0.8410687353895634,5,154145,0.308089,0.3283607324749623,673.4937626789148,0.3427362878157555,0,47.0
27,22067,565,1,0,1,26047,48,1,2,1,562,0.2457904786701333,4,0,0.3668194426474965,0,4,1,22,27,13224,713,23539,9161,1838.9166666666667,0.5963920745896952,1,14378,0.2385469999999999,0.2626957829054474,882.189733684577,0.7853481127572812,0,65.0
41,35655,552,0,1,19,12448,60,1,0,0,154,0.4946813972794563,3,1,0.2420612172693467,0,3,0,14,2,3607,1887,106524,27954,2971.25,0.8932570039260315,6,78570,0.241448,0.2341878580615332,353.916550069161,0.1709437274107399,0,56.0
27,66417,590,0,0,5,9493,48,0,3,1,408,0.644568842556894,3,1,0.1906296164057773,0,0,0,27,17,2012,1060,112110,24837,5534.75,0.7588609525120575,9,87273,0.209493,0.1919831119533875,284.8361861202966,0.1251793100176695,1,40.0
41,34528,469,0,3,15,28135,36,1,1,0,353,0.127601788361944,1,0,0.3040232807376225,0,2,0,32,8,910,1659,92080,71706,2877.333333333333,0.8631560305320658,6,20374,0.2786349999999999,0.3029966984107206,1198.9977338657775,0.53938753493945,0,55.0
26,21227,533,0,3,4,21263,48,0,1,0,194,0.0269002646062266,1,1,0.4448594544532857,0,0,0,34,17,16978,624,63785,5806,1768.9166666666667,0.8973275605441473,7,57979,0.249763,0.2697899644816785,728.6917475353739,0.5216140279090068,0,55.0
31,23498,562,2,2,8,12267,24,1,3,1,512,0.0361445154936707,1,1,0.4636252668419156,0,0,0,27,3,2103,1221,59968,22000,1958.1666666666667,0.4195142932082731,8,37968,0.2062669999999999,0.2072850116551335,628.7131269517537,0.5825413874977037,0,63.0
28,30967,516,0,0,6,45849,36,1,2,2,270,0.4315259005342352,4,0,0.6007495748202167,0,4,0,24,22,3825,8795,61026,4630,2580.583333333333,0.6645325072952404,10,56396,0.272849,0.3274188,2015.8530619159264,0.8857892835273393,0,58.0
31,44624,568,0,0,11,18698,12,0,0,2,242,0.2625254196856878,4,0,0.1359137355037305,0,0,0,21,24,1201,2832,22269,6210,3718.6666666666665,0.697023003635716,3,16059,0.199698,0.2173643390213076,1747.6567827076003,0.5350457465151309,0,51.0
35,111122,626,0,0,13,12238,84,0,2,2,355,0.6585416713734145,4,0,0.4402984797750808,0,0,0,21,28,7920,2429,77219,44719,9260.166666666666,0.9666349308797056,5,32500,0.224238,0.2235130110343387,289.3471893873144,0.0695826773514495,1,43.2
54,27282,633,0,3,29,8883,48,0,0,1,279,0.1648981052665762,2,0,0.1370875444825015,0,2,0,27,28,2296,2222,71719,6001,2273.5,0.8525773874970316,7,65718,0.187383,0.1847307765004608,263.13915786525246,0.2384601530086881,1,36.8
56,43294,659,0,2,36,22918,24,1,3,0,347,0.2012247645649091,1,0,0.1372530303673267,0,2,0,23,10,1924,1237,281792,13930,3607.8333333333335,0.8398335398738848,4,267862,0.1684179999999999,0.2007615888912179,1167.2828460694982,0.4197208424454653,0,39.0
33,35956,590,0,3,12,32040,48,1,0,2,375,0.3291144443827016,3,1,0.1174842283806086,0,0,0,25,9,3298,1634,8214,9878,2996.333333333333,0.91149358208859,4,2281,0.23204,0.2001075821301816,975.1724695954244,0.4506082332613498,0,52.0
38,45686,572,0,4,15,14531,60,0,2,1,422,0.1144498920390361,4,0,0.304466744208795,0,1,0,26,18,409,1382,88786,44303,3807.1666666666665,0.6877155492139565,4,44483,0.233531,0.2440613793950155,421.4598356065281,0.2215452879936597,0,54.0
32,70758,626,0,1,9,21137,60,0,0,3,294,0.2628124413940626,3,1,0.3274247775971597,0,3,0,20,21,17927,5026,39416,8191,5896.5,0.7265806822718572,10,31225,0.213137,0.244857768509305,614.0429492671882,0.1539969387377577,0,51.0
46,177974,483,0,3,24,48603,12,1,2,1,244,0.1081898392881882,4,1,0.3066919367410292,0,2,0,22,19,4280,651,111745,30219,14831.166666666666,0.9022282715028656,3,81526,0.272103,0.2765304012960206,4682.234092767197,0.3321541860789012,1,39.2
50,43208,564,0,3,26,13574,84,0,3,3,361,0.7222491660505085,4,1,0.3408269936918299,0,1,0,33,6,2108,678,23314,73184,3600.6666666666665,0.7910425277768346,3,2671,0.2565739999999999,0.2052591999999999,305.74013303204976,0.1851713015271384,0,59.0
41,43456,612,0,1,16,49467,60,0,3,2,421,0.6474895748716538,4,0,0.2754222328714372,0,2,0,29,24,2976,344,165348,11402,3621.3333333333335,0.6615831038144723,6,153946,0.248467,0.200222570577001,1311.1856287134185,0.4783281375313195,0,48.0
43,36206,610,0,3,22,18923,12,1,0,2,1042,0.229554577690921,7,0,0.4713727690311736,0,1,0,19,3,6213,2757,133696,7592,3017.1666666666665,0.8510109456697513,9,126104,0.178923,0.1981892197182598,1751.2832354964312,0.925796796828072,0,53.0
53,87051,563,0,2,32,38590,72,1,0,3,519,0.3296560554663879,1,2,0.4125577176924094,0,0,0,19,22,1276,2086,14131,31049,7254.25,0.9222044392771306,5,10697,0.27209,0.3053576256302894,1174.309168842895,0.2334230511552393,0,55.0
39,101719,625,0,4,15,37373,12,0,1,0,258,0.2160976892016419,2,0,0.3947553726093971,0,0,0,25,7,1309,16073,119156,9853,8476.583333333334,0.7261558113262688,11,109303,0.189873,0.1779423196215901,3422.697584123093,0.4342194772803223,1,37.6
52,113040,487,0,3,32,26476,48,0,4,3,369,0.2882428285929601,4,2,0.1499552555431875,0,3,0,21,2,4922,1170,10194,5911,9420.0,0.9177157673417068,6,4283,0.277976,0.2759364966280888,916.5997749922803,0.136475559977949,0,53.0
47,59475,597,0,0,25,35338,120,1,0,1,223,0.2825635522578502,2,0,0.4877312944472762,0,4,0,23,2,16722,970,126115,7211,4956.25,0.6331510925614741,7,118904,0.291838,0.2937312334629887,915.2520790456008,0.2296599402866281,0,56.0
53,77498,569,0,0,29,21276,108,1,4,1,285,0.4320536582653265,1,0,0.0723814331753119,0,0,0,30,4,7191,1906,35670,108307,6458.166666666667,0.6983750540499305,2,5169,0.281776,0.2831619435517881,546.0298244194291,0.12867890646253,0,54.0
24,38684,608,2,2,4,26046,48,0,5,2,463,0.2056556514178425,2,0,0.1769495300555336,0,1,0,18,10,4949,1364,145440,44525,3223.6666666666665,0.7358995844197849,3,100915,0.217046,0.2145562775810307,812.9291144359039,0.3958005731886787,0,47.0
51,15725,614,0,2,29,25175,48,1,4,2,377,0.3144724894047773,1,1,0.3123246373401879,0,4,0,35,29,2415,287,238452,29707,1310.4166666666667,0.7788834426584069,3,208745,0.213175,0.2196537088091417,792.6922958235173,0.8926109729654821,0,49.0
35,38883,626,0,2,11,35520,48,0,3,2,400,0.4048083628987878,3,0,0.2435087761215797,1,1,0,33,20,2265,589,2854,24761,3240.25,0.995910455226511,1,6695,0.21752,0.2327890751907765,1143.9029221395992,0.4764764824132703,0,63.0
45,20591,575,0,3,24,42281,36,0,0,2,768,0.1589834941830974,3,1,0.2347387364502266,0,3,0,27,29,3879,518,48959,27943,1715.9166666666667,0.985180589244315,6,21016,0.239781,0.2272428440009256,1630.616006715277,1.3978627594863446,0,53.0
18,23064,590,0,1,0,31442,36,3,2,1,350,0.4140379599044156,4,0,0.1208116112719751,0,4,0,28,6,1526,1357,24266,59358,1922.0,0.9846758826159646,5,3740,0.221442,0.2303091628767505,1217.6177690246466,0.8156179859649566,0,55.0
36,44683,563,0,2,16,23202,48,0,1,2,95,0.2408184135572441,3,1,0.5159270800134661,0,0,0,23,25,11406,1116,12522,15948,3723.5833333333335,0.8029638869123087,4,5848,0.236702,0.222104307221732,733.6572283632903,0.2225429523612891,0,59.0
34,65426,561,0,3,12,10881,36,2,1,1,388,0.3277872969574282,5,1,0.1904727638920779,0,4,0,23,19,1495,323,8848,14029,5452.166666666667,0.7868254160933335,5,8217,0.215381,0.195257032324887,401.75217518063,0.1448510699441745,1,40.0
37,27704,524,0,3,18,27898,36,0,5,1,351,0.140119437113638,2,2,0.4208157134339766,0,2,0,23,12,12277,844,33863,26410,2308.6666666666665,0.9660612749039544,4,7453,0.250898,0.2985367674020752,1182.0793358252056,0.6640540005018217,0,57.0
43,95697,609,0,3,21,10157,48,0,0,1,278,0.3567119745644109,4,2,0.2470528551672877,0,2,0,18,11,486,573,19165,10593,7974.75,0.7559783440487708,7,8572,0.200657,0.2270940008826218,323.9317776157852,0.0754797050209455,1,38.400000000000006
37,81678,569,1,1,13,24342,72,2,3,2,536,0.3831433312876142,2,0,0.4011607795295256,0,0,0,28,13,50760,478,80730,27266,6806.5,0.7741713705621105,7,53464,0.254842,0.2340263156956006,632.0493428551988,0.1716079251972671,0,56.0
34,43174,458,0,2,11,83724,36,0,1,1,183,0.400973409095612,6,2,0.2098086570218756,0,2,0,25,12,2155,5771,124067,43161,3597.833333333333,0.8136335055227769,6,80906,0.339724,0.3241182634606948,3665.71420875274,1.0697310998525242,0,52.0
52,49751,640,0,2,28,42271,48,3,3,1,263,0.4698361662830702,1,2,0.3728255811275432,0,4,0,21,2,1742,616,65854,49291,4145.916666666667,0.790076398031647,4,16563,0.217271,0.2242511021510441,1341.5682662959507,0.3870237622470183,0,57.0
21,69049,608,0,0,0,26345,36,0,2,0,87,0.1126919056515579,3,0,0.1208751666871582,0,0,0,33,28,14507,1425,32023,14536,5754.083333333333,0.7112164392652219,5,17487,0.207345,0.2110784130105761,994.0089648119988,0.1878681454871755,1,36.8
40,99262,612,0,2,19,37438,24,1,0,0,491,0.2954757940272288,3,1,0.2124237883211587,0,1,0,26,1,4670,3472,23906,269627,8271.833333333334,0.941338682013528,4,3467,0.2064379999999999,0.2244663376954702,1950.4815851068568,0.2951560418013165,0,52.0
43,29036,530,0,3,17,20865,36,1,3,1,253,0.2697830839579693,2,0,0.4855056631830391,0,4,0,20,7,1411,284,6830,34742,2419.6666666666665,0.8365382201184187,4,4273,0.240865,0.2204106974117804,797.2871847015032,0.4340627571434783,0,59.0
49,119566,560,0,1,28,26712,24,2,0,2,224,0.3720084797268302,2,0,0.2248621268773489,0,1,0,21,13,4612,376,20357,11248,9963.833333333334,0.766066521357053,7,9109,0.221712,0.2081760263959347,1370.2215754693386,0.1600008272053264,1,40.8
27,86641,581,0,2,7,36456,60,0,2,3,301,0.3485576315376014,2,0,0.3774017743583495,0,1,0,25,3,4284,998,47543,35132,7220.083333333333,0.8915660569153299,6,12411,0.250956,0.2425761014718849,1054.2231967355829,0.1877018774116988,0,56.0
28,15000,564,0,3,7,12107,60,0,0,1,411,0.1607520047891606,4,0,0.4182197963115245,0,1,0,26,23,4084,192,11230,21624,1250.0,0.9842379090499126,8,6394,0.235107,0.2607359071267597,363.01691170623945,0.6192135293649915,0,57.0
33,35029,623,0,2,14,25972,12,2,1,3,662,0.3990807630397515,1,2,0.2121407408073214,0,3,0,26,25,1411,2666,95450,13167,2919.083333333333,0.8407210674010979,4,82283,0.179472,0.1690729925825206,2367.627390415271,1.0378694420332653,0,48.0
38,65762,544,0,1,14,14639,72,1,0,1,570,0.2841984020496759,4,1,0.2467560560390672,0,4,0,22,12,8852,303,115866,24339,5480.166666666667,0.9404816905735864,6,91527,0.257639,0.2706764254440057,413.1076763797549,0.1793937550037568,0,50.0
49,36494,590,0,2,27,13441,12,1,0,0,407,0.0601646009492944,3,3,0.237286014122652,0,4,0,14,26,6001,1845,37290,13353,3041.1666666666665,0.7627194476274199,6,23937,0.183441,0.1657879871224279,1223.1979759126666,0.5360436156889352,0,52.0
37,39569,516,0,3,15,32125,24,1,5,1,323,0.3360081876139481,3,3,0.0862787878056505,0,1,0,29,18,16125,2217,18342,64343,3297.4166666666665,0.7943718183306588,6,6558,0.249125,0.2649797600884376,1738.799295365418,0.6252771498997957,0,51.0
39,61557,596,1,2,17,22846,96,1,0,1,441,0.1717038070140508,6,1,0.5715761573482752,0,0,0,26,23,4755,4788,31340,20137,5129.75,0.7612230284376972,5,11203,0.259846,0.2458974151245004,546.0463376708765,0.1924160705045814,0,60.0
59,129937,626,0,0,34,16787,60,0,2,0,381,0.0555907568692227,1,1,0.0620565088027789,0,3,0,17,25,28273,453,28726,40334,10828.083333333334,0.7780960931441939,6,10705,0.208787,0.1949261927589357,440.0269126549222,0.075823845031508,1,35.2
32,53703,438,0,1,9,12900,48,0,5,2,327,0.2961983421482975,1,1,0.6829411835743523,0,0,0,24,1,1662,1934,32777,5841,4475.25,0.8041154437463911,6,26936,0.2889,0.3133497768609489,474.5467164371354,0.1791065787245708,0,62.0
31,32495,538,0,2,6,41023,48,1,2,2,390,0.2380516022419753,3,2,0.4197910769879587,0,0,0,28,9,1663,566,25169,26159,2707.9166666666665,0.8380543458626982,3,6633,0.267023,0.2433778671543211,1345.0972767101227,0.6407498790743645,0,58.0
50,110692,590,0,1,27,25793,60,0,2,1,721,0.1186472001373046,2,1,0.6805136100496705,0,3,1,23,2,16416,1204,318241,43854,9224.333333333334,0.9186854336785892,6,274387,0.235793,0.2587775384668059,770.3889461021263,0.1616798626208354,0,60.0
30,167651,615,1,2,7,10441,60,0,2,2,526,0.2731608296555565,5,0,0.3604497281196905,0,1,0,34,1,35757,1188,90435,50217,13970.916666666666,0.6572867661504567,3,40218,0.207941,0.1954493487413965,273.98557662584807,0.0572607793541951,1,44.8
52,74641,535,1,2,30,13354,24,2,4,2,324,0.1693406027470337,4,2,0.0040777842000525,0,3,0,15,25,42635,5578,388440,17648,6220.083333333333,0.7605137538537856,4,370792,0.220854,0.2360650894724813,703.4206995690882,0.1651779637843686,1,36.8
55,215870,531,0,1,31,18379,24,1,0,2,363,0.3656289378487833,4,0,0.08960743943235,0,1,0,28,7,1802,509,98357,7603,17989.166666666668,0.6832086831681015,7,90754,0.227879,0.2026637831008548,937.8073635624204,0.0723105960195907,1,37.6
30,77299,548,0,1,7,56918,12,0,2,1,448,0.5363208395367062,2,1,0.2324018959964998,0,1,0,19,3,1229,248,101178,10466,6441.583333333333,0.8130715643948015,6,90712,0.247918,0.2277317916487778,5348.407439328375,0.89984203252229,0,54.0
24,19472,568,0,1,1,41426,60,1,1,2,711,0.3085856432478883,1,1,0.453868011312815,0,4,1,24,4,4113,692,50657,39652,1622.6666666666667,0.8541032714569452,5,11005,0.262426,0.2422530413939562,1197.1654035760494,1.175944168185733,0,67.0
